essay_id,trial,model,response_time,문법의 정확성,단어 사용의 적절성,문장 표현의 적절성,문단 내 구조의 적절성,문단 간 구조의 적절성,구조의 일관성,분량의 적절성,주제의 명료성,설명의 구체성,사고의 창의성,프롬프트 독해,구성,내용
ESSAY_76550,2,claude-3-5-sonnet-20241022,24.045078992843628,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,2,claude-3-haiku-20240307,16.090238332748413,2,3,3,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_76550,2,gpt-4.1,11.297413349151611,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,gpt-4.1-mini,15.045979499816895,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,2,gpt-4.1-nano,7.381170749664307,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,gpt-4o,7.765465259552002,2,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_76550,2,gpt-4o-mini,9.293875694274902,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,o4-mini,19.26122736930847,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,o3-mini,33.959702014923096,1,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76550,3,gemini-2.5-flash,10.965456485748291,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,gemini-2.5-flash-lite-preview-06-17,6.062054634094238,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,gemini-2.0-flash,9.182008266448975,2,2,1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,,
ESSAY_76550,3,gemini-2.0-flash-lite,8.711801052093506,1,1,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,3,claude-sonnet-4-20250514,42.572749376297,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,3,claude-3-7-sonnet-20250219,35.05819344520569,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,3,claude-3-5-haiku-20241022,26.549896478652954,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,claude-3-5-sonnet-20241022,27.134851694107056,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,3,claude-3-haiku-20240307,16.375620365142822,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_76550,3,gpt-4.1,10.661988973617554,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,gpt-4.1-mini,13.392457723617554,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,3,gpt-4.1-nano,5.824240207672119,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,gpt-4o,8.799494981765747,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,gpt-4o-mini,11.856813430786133,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,3,o4-mini,15.561654806137085,1,1,1,,,,,,,,,,
ESSAY_76550,3,o3-mini,37.27988338470459,2,2,2,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76550,4,gemini-2.5-flash,13.513660430908203,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,4,gemini-2.5-flash-lite-preview-06-17,5.906264781951904,2,2,2,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76550,4,gemini-2.0-flash,9.502557039260864,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,4,gemini-2.0-flash-lite,9.059162378311157,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76550,4,claude-sonnet-4-20250514,44.82014274597168,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76550,4,claude-3-7-sonnet-20250219,40.27019190788269,1,2,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,4,claude-3-5-haiku-20241022,20.83155608177185,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,4,claude-3-5-sonnet-20241022,23.821413040161133,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,4,claude-3-haiku-20240307,17.441162586212158,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_76550,4,gpt-4.1,11.811747074127197,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,4,gpt-4.1-mini,19.729239225387573,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,4,gpt-4.1-nano,8.125638961791992,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,4,gpt-4o,6.962314128875732,2,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_76550,4,gpt-4o-mini,10.53987431526184,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,4,o4-mini,22.606361389160156,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,4,o3-mini,44.75338912010193,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76550,5,gemini-2.5-flash,12.016051054000854,2,2,1,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,5,gemini-2.5-flash-lite-preview-06-17,6.361178159713745,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,gemini-2.0-flash,8.990278720855713,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,5,gemini-2.0-flash-lite,8.850264072418213,1,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,5,claude-sonnet-4-20250514,38.23089551925659,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,5,claude-3-7-sonnet-20250219,37.41492486000061,1,2,1,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,5,claude-3-5-haiku-20241022,21.698147296905518,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,claude-3-5-sonnet-20241022,23.122509956359863,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,5,claude-3-haiku-20240307,16.199760913848877,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_76550,5,gpt-4.1,11.989627122879028,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,gpt-4.1-mini,6.970773935317993,2,2,2,,,,,,,,,,
ESSAY_76550,5,gpt-4.1-nano,7.318924903869629,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,gpt-4o,5.831265449523926,2,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_76550,5,gpt-4o-mini,14.312862873077393,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,o4-mini,31.211177587509155,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,5,o3-mini,41.04144906997681,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
